ID USER,ID QUESTION,Question_Category,QUESTION,USER ANSWER,CORRECT ANSWER,Duration
1,945,PM,"Tiga orang siswa kelas X, 4 orang siswa kelas XI dan 2 orang siswa kelas XII dipanggil ke ruang kepala sekolah. Kepala sekolah akan menunjuk 2 orang siswa sebagai ketua dan sekretaris mewakili sekolah untuk mengikuti rapat teknis Porseni tingkat kabupaten. Peluang terpilih keduanya dari kelas yang berbeda dan ketua harus berasal dari kelas yang lebih tinggi dari sekretaris adalah .. ..",2,1,111
1,1170,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,100
1,892,PM,"Jika diketahui x ≠ 0 dan x ≠ 3/2, hasil dari perkalian 4x-6/3x dengan 2x/2x-3 adalah",0,2,68
1,749,EN,"Some Indonesians may miss something when their meal does not come up with chilies or chili chunks. The hottest ones are the most sought after by chili lovers. Not just spicy, chilies turn out to contain some important nutrients such as energy, carbohydrates, sugar, fiber, fat, protein, vitamin A, vitamin B6, vitamin C, iron, magnesium, potassium, water, and capsaicin. Capsaicin is what makes chili taste spicy and hot. Despite its spicy taste, chilies turn out to have many health benefits. The first benefit of chilies is for stomach health. Capsaicin in chilies can nourish the digestion by increasing the digestive juices in the stomach and fighting bacteria that cause infection. In addition, chilies also help fight diarrhea caused by bacterial infections. Chilies can also reduce pain. Applying an ointment or cream containing capsaicin is thought to help reduce soreness, pain after surgery, migraines, psoriasis, thrush due to chemotherapy or radiation, joint problems such as rheumatoid arthritis and osteoarthritis, nervous system problems such as diabetic neuropathy, sudden and sharp pain in one side of the face, and nerve pain the area of the body infected with chickenpox virus. In addition, capsaicin is also thought to reduce back pain, muscle and soft tissue pain in fibromyalgia, relieve symptoms of prurigo nodularis skin disease, and relieve symptoms of runny noses that are not associated with allergies or infections. Capsaicin works by first stimulating and then reducing the intensity of pain in the body. That is why when applying a cream containing capsaicin, we will feel the pain, but the pain will usually subside after the first use. The other benefit of chilies is that they are believed to be able to strengthen lung tissues and help prevent or treat chronic lung diseases where the small air sacs in the lungs are damaged by smoking. In addition, chilies also thin the mucus in the lungs so that it can be easily removed from the lungs. According to research in China, a long term consumption or capsaicin is thought to reduce blood pressure levels. In addition, other studies also reveal that capsaicin is thought to reducecholesterol and prevent blood clots causing heart disease.
Which of the following is TRUE according to the text?  ",0,2,12
1,1132,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,92
1,1125,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,74
1,688,BI,"(1) Salah satu kain tenun yang memiliki keunikan dan karakter budaya kuat adalah kain tenun asli Ternate. (2) Kain ini sudah ada cukup lama di Ternate. (3) Namun, saat ini kain tersebut sudah menjadi barang langka. (4) Suatu daerah di Ternate yang bernama Koloncucu adalah pusat pembuatannya, dan kerajinan tenun ini telah dilakukan secara turun-temurun di tempat ini. (5) Banyak pengrajin tenun Ternate yang berasal dari tempat ini dan biasanya menenun tidak hanya untuk mendapatkan uang tetapi sudah menjadi sebuah hobi untuk mengisi waktu luang. (6) Pada dasarnya, kain tenun Ternate tidak berbeda dari kain tenun lain di Indonesia. (7) Benang yang menjadi bahan dasar, peralatan, hingga Teknik pembuatannya pun sama dengan kain tenun dari daerah lain di Indonesia. (8) Kain tenun Ternate biasanya memiliki berbagai motif yang berkaitan dengan keragaman Maluku Utara yang berkaitan dengan dunia laut, seperti ikan, kerang, dan burung laut.
Penggunaan tanda baca yang salah terdapat pada kalimat",0,3,18
2,1003,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,61
2,612,BI,"Tingkat literasi masyarakat Indonesia masih sangat buruk. Hasil Programme for Internasional Students Assessment (PISA) tahun 2018, misalnya, menunjukkan bahwa 70% siswa di Indonesia memiliki kemampuan baca rendah (di bawah Level 2 dalam skala PISA). Artinya, mereka bahkan tidak mampu sekadar menemukan gagasan utama maupun informasi penting di dalam suatu teks pendek. Hal ini diperparah dengan angka minat baca di Indonesia yang juga rendah. Pada tahun 2018, sebuah survei dari Badan Pusat Statistik (BPS) menunjukkan bahwa persentase penduduk di atas usia 10 tahun yang membaca surat kabar atau majalah hanya 14,92%. Angka ini lebih rendah dari persentase 15 tahun sebelumnya (23,70% ) . Padahal, selama hampir 15 tahun, pemerintah telah menerbitkan berbagai kebijakan nasional untuk mengatasi krisis literasi ini. Mengapa program nasional gagal atasi krisis literasi? Program pemerintah selama ini-mulai dari kebijakan wajib belajar sembilan tahun era Presiden Susilo Bambang Yudhoyono hingga kampanye Gerakan Literasi Nasional yang digagas Kementerian Pendidikan dan Kebudayaan (Kemendikbud) sejak 2016-terhambat oleh terbatasnya akses ke perpustakaan dan buku bacaan yang berkualitas. Laporan terkini dari Perpustakaan Nasional menyebutkan bahwa perpustakaan yang ada di Indonesia saat ini baru mencapai 154.000 atau hanya memenuhi 20% dari kebutuhan nasional.
Apa isu yang ditekankan oleh penceramah?",0,2,28
2,740,EN,"Two types of trees from the same family of trees share honors in certain respects as the most impressive of trees. Both evergreen conifers, the California redwood (Sequoia sempervirens) and the giant sequoia (Sequoiandendron giganteum) are found growing natively only in the stage of California. The california redwood is found along the northern coast of the state, while the giant sequoia is found inland and at higher elevations, along the western slopes of the Sierra Nevadas. The California redwood is the tallest living tree and is in fact the tallest living thing on the face of the earth; The height of the tallest redwood on record is 385 feet (120 meters). Though not quite as tall as the California redwood, with a height of 320 feet (100 meters), the giant sequoia is nonetheless the largest and most massive of living things; giant sequoias have been measured at more than 100 feet (30 meters) around the base, with weights of more than 6000 tons.
It can be inferred from the passage that the Sierra Nevadas are",1,3,92
2,1145,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",0,1,63
2,1120,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,36
2,614,BI,"Bersama dengan datangnya pagi maka air laut di tepi pantai itu segera menjadi hijau. Hayati yang biasa memikul air sejak subuh, sambil menuruni tebing bisa melihat bebatuan di dasar pantai yang tampak kabur di bawah permukaan air laut yang hijau itu. Cahaya keemasan matahari pagi menyapu pantai, membuat pasir yang basah berkilat keemasan setiap kali lidah ombak kembali surut ke laut. Onggokan batu karang yang kadang-kadang menyerupai perahu tetap teronggok sejak semalam, sejak bertahun, sejak beribu-ribu tahun yang lalu. Bukankah memang perlu waktu jutaan tahun bagi angin untuk membentuk dinding karang menjadi onggokan batu yang mirip dengan sebuah perahu. Para nelayan memang hanya tahu perahu. Bulan sabit mereka hubungkan dengan perahu, gugusan bintang mereka hubung-hubungkan dengan cadik penyeimbang perahu, seolah-olah angkasa raya adalah ruang pelayaran bagi perahu-perahu seperti yang mereka miliki, bahkan atap rumah-rumah mereka dibuat seperti ujung-ujung perahu. Tentu, bagaimana mungkin kehidupan para nelayan dilepaskan dari perahu? Hayati masih terus menuruni tebing setengah berlari dengan pikulan air pada bahunya. Kakinya yang telanjang bagaikan mempunyai alat perekat, melangkah di atas batu-batu hitam berlumut. tanpa pernah terpeleset sama sekali, sekaligus bagaikan terlapis karet atau plastik alas sepatu karena seolah tidak berasa sedikit pun juga ketika menapak di atas batu-batu karang yang tajam tiada berperi. Cerpen Cinta di Atas Perahu Cadik karya Seno Gumira Ajidarma
Maksud dari kalimat Cahaya keemasan matahari pagi menyapu pantai di paragraf 1 adalah ... ",1,2,68
2,804,EN,"Won-pyung Sohn’s first book titled Almond tells the story of a boy who has been  diagnosed with alexithymia, Soon Yunjae. Alexithymia is a condition of emotional absence  restraining the capability to sense and undergo feelings that normal people perceive. 
The title itself refers to Soon Yunjae’s brain tonsils which are the size of an almond. This  is the reason why the young man cannot express emotional feelings. To tackle the given  situation, Yunjae’s mother and grandmother help him learn to communicate in order for him to  survive this judgemental world. Social rules and good behavior principles are taught to him by  both his mother and grandmother. Yunjae has the routine of memorizing, rehearsing, and faking  every feeling that most people learn by mere instinct. He also has to fake his own mood and  learn how to pretend empathy for his peers. 
Almond possesses an afflictive novel of how essential to express emotions and the urge  of living with more empathy and compassion. Sohn engages the readers with heart-wrenching  questions and perceptive comments to be conscious about alexithymia. She also opens our eyes  to how social prejudices should be dismantled. The novel is labeled the Young Adult genre, but  it could be for everyone. Agile and amusing, that’s how the author’s game pen could be  described. Won-pyung Sohn has her own keenness to shake and conquer the reader. Almond is exceptional and has one of those worth-rereading materials. 
The writer wants to tell us about ",0,3,14
2,1033,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,90
2,1061,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,107
2,1029,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,114
3,1090,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,98
3,767,EN,"Eighteen months into the COVID-19 pandemic, executives' responses to the latest  McKinsey Global Survey suggest that they believe the economy is on track toward a recovery.  Throughout 2021, their views have, on average, been consistently positive. They also continue to  report largely positive expectations. 71 percent of respondents predict that conditions in the  global economy will improve in the next six months. This went down from an all-time high of 81  percent who said so last quarter. When asked about their countries' economic prospects, most  respondents still expect improvements, but that share has also decreased. Sixty-five percent of  respondents now say so, down from a range of 73 to 79 percent who have said so since March  2021. 
However, with the Delta variant affecting so many parts of the world, worries over the  pandemic's effects on the economy have also re-emerged. This happened just one quarter after a historically low share of respondents cited it as a risk to domestic economic growth. In June, just 36 percent cited the pandemic as a risk to domestic growth over the next year. It was the smallest
share since the survey in March 2020. Now, 49 percent of respondents say the same, up from 42 percent in July. 
The pandemic is followed by supply-chain disruptions and inflation. These were also  among the top-three risks to domestic growth in the past two surveys. By region, the pandemic is  the top risk in every region except Latin America. Respondents in developed economies also see  it as a more prominent threat to growth than those in emerging economies. Fifty-two percent of developed-economy executives see the pandemic as a risk to growth in their own countries. It is 
nearly double the share who said so last quarter-compared with 45 percent in emerging economies. 
The responses in developed economies suggest other concerns as well. For the first time since January. these executives are less likely than others to expect improving conditions in their home economies. They are also less upbeat about their companies' prospects. Respondents in developed economies are much less likely than their emerging-economy peers to expect an increase in the size of their companies' workforces in the next six months. They also had less expectation of an increase in demand for their companies' products and services as well as an increase in company profits. 
It can be inferred from the first paragraph that the executives in the last survey ",3,1,41
3,899,PM,"Dua orang karyawan swasta mendaftar sebagai peserta asuransi kesehatan dengan besar  premi yang sama. Guna membayar premi asuransi tersebut, karyawan A yang memiliki gajiRp6.000.000,00 akan dikenakan potongan gaji sebesar 4%, sedangkan karyawan B dikenakan potongan gaji sebesar 6%.

Berdasarkan informasi tersebut, besar gaji karyawan B adalah",1,3,100
3,1149,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,30
3,850,EN,"Loneliness and social isolation in older adults are serious public health risks affecting a significant number of people in the United States and putting them at risk for dementia and other serious medical conditions. A report from the National Academies of Sciences, Engineering, and Medicine (NASEM) points out that more than one-third of adults aged 45 and older feel lonely, and nearly one-fourth of adults aged 65 and older are considered to be socially isolated. Older adults are at increased risk for loneliness and social isolation because they are more likely to face factors such as living alone, the loss of family or friends, chronic illness, and hearing loss. 
Although it's hard to measure social isolation and loneliness precisely, there is strong evidence that many adults aged 50 and older are socially isolated or lonely in ways that put their health at risk. Recent studies found that social isolation significantly increased a person's risk of premature death from all causes, a risk that may rival those of smoking, obesity, and physical inactivity. Poor social relationships (characterized by social isolation or loneliness) was also associated with a 29% increased risk of heart disease. Loneliness among heart failure patients was associated with a nearly 4 times increased risk of death, 68% increased risk of hospitalization, and 57% increased risk of emergency department visits.
To whom is the text likely addressed?",3,1,54
3,882,EN,"Since the birth of the skyscraper, builders and engineers have continuously looked for ways to improve building methods and materials, in order to make structures stronger, taller, and lighter. Skyscrapers are built to last, so they must be made of materials that are strong; durable; resistant to the sun, wind, rain, frost, and snow; and affordable. Concrete is one of the most common materials, beyond the steel supports, because it is enormously versatile. Its composition can be changed depending on the needs of the building. It can be reinforced to make it stiffer and stronger by setting steel mesh or bars into the concrete. And additives can make it set or harden faster or slower depending on the needs of the design. 
Another very important material is glass. Because the steel skeleton now supports the main loads of the building, the outer skin only serves to keep the weather out and let light in, the more light the better. So glass walls became very popular beginning after World War II, because they are weatherproof while providing ample natural light, and also because they are so much lighter-and cheaper-than masonry or concrete.

What is the text mainly about? ",1,1,109
3,867,EN,"As spring arrives, Albeit quite late thus year for many of us, we notice the changing of seasons not only by the weather, but also by a host of natural events. Depending on where you live, the flowers may poke through the snow, the birds may be back, or the cherry trees may bloom. There is an orderly sequence of events that seem to occur, with various spring flowers appearing in order, red maple buds bursting into new leaves, or the old lilac by the barn scenting the air. This seasonal cycle of natural phenomena is called phenology. Global climate change appears to be interfering with the phenology of many species, at the very heart of species interactions. 
In temperate regions like the northern half of the United States, there is comparatively little biological activity in winter. Most plants are dormant, and so are the insects feeding on them. In turn, animals that rely on these insects, such as bats and birds, are hibernating or spending the cold months in more southerly locations. Ectotherms like reptiles and amphibians, which take their body warmth from their environment, also have active phases tied to the seasons. This long winter period constrains all the growing, breeding, and dispersing activities that plants and animals do to a short favorable window. That is what makes spring so vibrant, with plants flowering and putting on new growth, insects emerging and breeding, and birds flying back to take advantage of this shortlived bounty. The onsets of each of these activities add up to so many phonological markers. 
Different organism respond to different cues to initiate seasonal activities. Many plants will start growing leaves again after a set period of dormancy, which very roughly dictates the leaf-out window. Cues that more precisely determine when the buds break can be soil temperature, air temperature, or water availability. Similarly, temperature cues can promote the beginning of insect activity. Day length itself can be the operative trigger for some seasonal events. It is only when there are a sufficient number of daylight hours that reproductive hormones will be produced in many bird species.
The most energy-demanding period in the life of most animals is when they reproduce. For that reason, it is to their advantage to coincide breeding (and for many the raising of young) during a period when food is most abundant. Caterpillars should hatch just as the young tender leaves of oak tree emerge, before they harden and become less nutritious. Breeding songbirds need to time the hatching of their young just during that peak in caterpillar activity, so thay can take advantage of this rich source of protein to feed their offspring. Many species have evolved to exploit peaks in resource availability, so all these seemingly independent phonological events are indeed part of a complex web of precise interactions. Disturbances in seasonal events can have profound effects on ecosystems.

The author's bias regarding spring pheno-logy is that ....",3,3,113
3,720,BI,"Tjipto Mangoenkoesoemo merupakan seorang dokter lulusan sekolah dokter bumiputra (STOVIA). Setelah lulus pada 1905, beliau kemudian menjadi dokter pemerintah dan dalam kariernya berhasil memerangi penyakit pes di Malang, Jawa Timur. Keberhasilan Tjipto dalam memerangi penyakit pes membuat Pemerintah Kolonial Belanda memberinya penghargaan Willem Klas 3, tetapi penghargaan tersebut ditolaknya. Tjipto kemudian mundur sebagai dokter pemerintah dan memilih terjun dalam dunia politik. Pada tahun 1912, Tjipto Mangoenkoesoemo bersama Soewardi Soerjaningrat dan Douwes Dekker mendirikan sebuah organisasi yang bernama Indische Partij (IP) yang merupakan organisasi pergerakan nasional pertama yang berbasis politik. Dalam perjalanannya, Tjipto dan pendiri IP sempat dibuang ke Belanda akibat tulisan Soewardi Soerjaningrat di surat kabar De Express yang berjudul “Als ik eens Nederlander was” (Seandainya Aku Seorang Belanda) yang mengkritik tindakan Kerajaan Belanda yang merayakan 100 tahun kemerdekaannya dari Prancis di negeri jajahannya, bahkan dengan menggalang dana di Hindia Belanda. Pada 1914, Tjipto kembali ke Jawa karena penyakit asma dan serangan syaraf yang dideritanya selama di Belanda. Sekembalinya ke Jawa, beliau bergabung ke dalam Volksraad (Dewan Rakyat) dan ikut serta dalam pemogokan petani perkebunan di Polanharjo, Klaten pada 1919. Namun, beliau kembali menjalani pembuangan di Banda Neira selama 14 tahun sejak 1927 karena dituduh terlibat dalam persekongkolan dan pemberontakan. Meski menentang kolonialisme Belanda, Tjipto lebih mengkhawatirkan fasisme. Ketika Jerman menduduki Belanda pada 1940, beliau berbalik menunjukkan simpati pada Belanda. Beliau mengirim surat ke majalah politik Nationale Commentaren yang dipimpin oleh Sam Ratulangi. Beliau menulis “Perjuangan di Eropa sekarang itu ialah perjuangan antara demokrasi dengan totalitarianisme. Dalam perjuangan semacam itu tidak salah kita memilih, di manakah akan diletakkan perasaan simpati kita? Sudah tentu di pihak demokrasi”. Beliau pun berkata, “Sekarang kita lebih baik tolong lawan kita itu, Holland ....” Atas sikapnya ini, beliau diejek sebagai orang tua yang pikun. Begitu pula ketika Jepang masuk ke Hindia Belanda, Tjipto mengimbau rakyat agar membantu pemerintah Belanda. Namun, Sutan Sjahrir yang juga menentang fasisme Jepang menilai sikap Tjipto tidak hanya didasarkan atas pertimbangan politik, tetapi juga karena kesehatannya yang memudar. Tjipto menunjukkan komitmennya menentang fasisme Jepang dengan menjadi tuan rumah di Selabintana, Sukabumi, untuk membentuk Gerakan Antifasis (Geraf) pada Mei 1940. Setelah itu, kesehatan Tjipto memburuk. Pada 8 Maret 1943, beliau mengembuskan nafas terakhirnyadi saat Jepang masih menancapkan fasismenya di Indonesia.
Paragraf keempat pada teks tersebut mengandung kesalahan sehingga perlu diperbaiki. Salah seorang temanmu menyarankan lima cara perbaikan yang ia tuliskan dalam pilihan jawaban berikut. Di antara lima cara yang ada, manakah perbaikan yang paling tepat untuk paragraf tersebut?",3,3,32
3,1192,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,70
3,968,PM,"Kakak diberi uang sebesar n oleh ayah. Uang tersebut digunakan untuk membeli buku 0,2 bagian, membeli tempat pensil 0,12 bagian, membeli makanan 0,28 bagian dan membeli kaos kaki sebesar Rp 15.000,00. Uang yang masih dimiliki kakak akan ditabung di sekolah seluruhnya. Besar uang kakak yang akan ditabung adalah....",0,1,108
4,1141,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,57
4,925,PM,"Faktor persekutuan terbesar setiap 2 bilangan diantara bilangan asli a, b, dan c adalah 1. Jika a(b-1)=24, 2a - c = 5 dan < 6
(i) Hasil ke 3 bilangan adalah 84
(ii) Selisih 2 bilangan terbesar adalah 3
(iii) Selisih bilangan terbesar dan terkecil adalah 4
(iv) Bilangan terkecil adalah lima
maka pernyataan yang benar adalah...",0,2,14
4,808,EN,"Won-pyung Sohn’s first book titled Almond tells the story of a boy who has been  diagnosed with alexithymia, Soon Yunjae. Alexithymia is a condition of emotional absence  restraining the capability to sense and undergo feelings that normal people perceive. 
The title itself refers to Soon Yunjae’s brain tonsils which are the size of an almond. This  is the reason why the young man cannot express emotional feelings. To tackle the given  situation, Yunjae’s mother and grandmother help him learn to communicate in order for him to  survive this judgemental world. Social rules and good behavior principles are taught to him by  both his mother and grandmother. Yunjae has the routine of memorizing, rehearsing, and faking  every feeling that most people learn by mere instinct. He also has to fake his own mood and  learn how to pretend empathy for his peers. 
Almond possesses an afflictive novel of how essential to express emotions and the urge  of living with more empathy and compassion. Sohn engages the readers with heart-wrenching  questions and perceptive comments to be conscious about alexithymia. She also opens our eyes  to how social prejudices should be dismantled. The novel is labeled the Young Adult genre, but  it could be for everyone. Agile and amusing, that’s how the author’s game pen could be  described. Won-pyung Sohn has her own keenness to shake and conquer the reader. Almond is exceptional and has one of those worth-rereading materials. 
The word sense in paragraph 1 is synonymous with",1,2,75
4,757,EN,"Regardless of our personal values, we base most of our self-esteem on the fulfilment of  the dominant values of our culture. For the past hundred years, researchers have mostly assumed  that individuals base their self-esteem on the fulfilment of the values they personally perceive as  being most important. However, a worldwide survey casts an element of doubt on that widely 
accepted hypothesis 
The survey involved more than 5,000 teenagers and young adults. It was launched in  2008. The survey covered 19 countries in Eastern and Western Europe, the Middle East, South  America, Africa and Asia. The results show that the young respondents did not base their self esteem on their own personal values. Rather, they based it on the fulfilment of the value  prioritiesof other individuals in their cultural environments. 
The survey covered about 200 secondary school pupils in each country. Most of them  were between 16 and 17 years of age. The researchers noted that their respondents' self-esteem  was based, in all cultures, on four key factors. They are controlling one's life, doing one's duty  benefiting others and achieving social status.  
Nonetheless, the relative importance of each of those items for individual self-esteem  varies between cultures. One example is participants in the survey who live in cultural contexts  that prize values, such as individual freedom and leading a stimulating life. They mostly came  from Western Europe and certain regions of South America. These participants were more likely  to derive their self-esteem from the impression of controlling their lives. An opposing example is  those living in cultures that value conformity, tradition and security. These participants mostly  came from certain parts of the Middle East, Africa and Asia. They were more likely to base their  self-esteem on the feeling of doing their duty. 
Seen in this light, self-esteem seems to be a mainly collaborative. .... Those findings  suggest that the system for building self-esteem is an important channel for individuals  internalize their culture's values. This also happens at an implicit level, even if they claim not to  subscribe to these values when explicitly asked. These subtle processes can encourage people to  act according to the expectations of the society they live in. However, it helps maintain social  solidarity. 
In the passage there are statements like these: 
For the hundred years, researchers have mostly assumed that individuals base their self-esteem  on the fulfilment of the values they personally perceive as being most important. However, a  worldwide survey casts an element of doubt on that widely-accepted hypothesis If the survey had  not been conducted, .... ",2,3,60
4,1069,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,79
4,1118,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,48
4,1080,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,43
4,793,EN,"Politics is another part of human's life affected by social media. The Arab Spring of 2011  is the biggest impact of social media at the political level. All the major discussions about the  Arab Spring took place on social media platforms. It played a vital role in spreading the message  outside of the Arab countries. 
Besides, social media affects human's culture. Every culture has a set of norms and values. It connects us to ourselves and the people around us. It also governs how we behave and  carry ourselves in the world. Social media has become a massive part of our social interaction.  We should be very grateful to its emergence. We do not necessarily have to speak to a person to  know what or how they are doing in life. Especially during COVID-19 pandemic, social media  helps make less ""real-life"" contact between individuals. 
Moreover, social media has played an exciting role in promoting trade and commerce around the world. In present times, almost all the brands have a page on most social media platforms. It has become an indispensable platform for sharing information, about products and  services. It has given the opportunity to people to learn about products and services all around the world. 
Adapted from:https://pteacademicexam.com/
The paragraph preceding the passage most likely discusses",1,2,72
4,794,EN,"TEXT 1 
A new MRI study revealed that consumption of alcohol even in low to moderate amounts  during pregnancy can change the baby's brain structure and delay brain development. ""Fetal MRI  is a highly specialized and safe examination method that allows us to make accurate statements  about brain maturation prenatally,"" said study senior author Gregor Kasprian, M.D. Babies born  with fetal alcohol spectrum disorders could develop learning disabilities, behavioral problems, or  speech and language delays. 
For the study, researchers analyzed MRI exams of 24 fetuses with prenatal alcohol  exposure. The fetuses were between 22 and 36 weeks of gestation at the time of MRI. In fetuses  with alcohol exposure, the fetal total maturation score (fTMS) was significantly lower than in the  age-matched controls, and the right superior temporal sulcus (STS) was shallower. The STS is  involved in social cognition, audiovisual integration, and language perception. ""We found the  greatest changes in the temporal brain region and STS,"" Dr. Kasprian said.
According to Patric Kienast, M.D., a Ph.D student, alcohol consumption should strictly  be avoided by pregnant women. ""As we show in our study, even low levels of alcohol  consumption can lead to structural changes in brain development and delayed brain maturation.""  It is unclear how these structural changes will affect brain development in these babies after  birth. ""To assess this accurately, we need to wait for the children who were examined as fetuses  at that time to get a little older, so that we can invite them back for further examinations,"" Dr. 
Kienast said. ""However, we can strongly assume that the changes we discovered contribute to  the cognitive and behavioral difficulties that may occur during childhood.” 
TEXT 2 
New research finds caffeine consumed during pregnancy can change important brain  pathways that could lead to behavioral problems later in life. Researchers in the Del Monte  Institute for Neuroscience at the University of Rochester Medical Center (URMC) analyzed  thousands of brain scans of nine and ten-year-olds, and revealed changes in the brain structure in  children who were exposed to caffeine in utero. ""These are sort of small effects and it's not  causing horrendous psychiatric conditions, but it is causing minimal but noticeable behavioral  issues that should make us consider long-term effects of caffeine intake during pregnancy,"" said  John Foxe, Ph.D. ""I suppose the outcome of this study will be a recommendation that any  caffeine during pregnancy is probably not such a good idea."" 
Elevated behavioral issues, attention difficulties, and hyperactivity are all symptoms that  researchers observed in these children. ""What makes this unique is that we have a biological  pathway that looks different when you consume caffeine through pregnancy,"" said Zachary  Christensen, a M.D/Ph.D. ""Previous studies have shown that children perform differently on IQ  tests, or they have different psychopathology, but that could also be related to demographics, so  it's hard to parse that out until you have something like a biomarker. This gives us a place to start  future research to try to learn exactly when the change is occurring in the brain."" 
The researchers point out that it is unclear if the impact of the caffeine on the fetal brain  varies from one trimester to the next, or when during gestation these structural changes occur.  ""Current clinical guidelines already suggest limiting caffeine intake during pregnancy, no more  than two normal cups of coffee a day,"" Christensen said. ""In the long term, we hope to develop  better guidance for mothers, but in the meantime, they should ask their doctor as concerns arise.”
What is the correlation between text 1 and text 2? ",3,3,80
4,651,BI,"Manusia, lahir dengan dorongan untuk mengeksplorasi dan bereksperimen, berkembang dengan belajar. Sayangnya, perusahaan berorientasi terutama pada pengendalian karyawan, bukan mendorong pembelajaran mereka. Ironisnya, orientasi ini menciptakan kondisi yang menakdirkan karyawan berkinerja biasa-biasa saja. Seiring waktu, kinerja yang unggul membutuhkan pembelajaran yang unggul, karena kelangsungan hidup perusahaan jangka panjang bergantung pada terus mengeksplorasi peluang bisnis dan organisasi baru yang dapat menciptakan sumber pertumbuhan baru. Untuk bertahan di masa depan, korporasi harus menjadi ""organisasi pembelajar"", perusahaan yang terus-menerus mampu beradaptasi dan memperluas kemampuannya. Untuk mencapai hal ini, perusahaan harus mengubah cara mereka memandang karyawan. Pandangan tradisional bahwa seorang pemimpin karismatik harus menetapkan arah korporasi dan membuat keputusan kunci berakar pada pandangan dunia individualistis. Dalam dunia yang semakin saling bergantung, pandangan seperti itu tidak lagi dapat dipertahankan. Dalam organisasi pembelajar, berpikir dan bertindak terintegrasi di semua tingkat pekerjaan. Kepemimpinan perusahaan dibagi, dan pemimpin menjadi desainer, guru, dan pelayan, peran yang membutuhkan keterampilan baru: kemampuan untuk membangun visi bersama, untuk mengungkapkan dan menantang model mental yang berlaku, dan untuk mengembangkan pola berpikir yang lebih luas dan terintegrasi. Singkatnya, pemimpin dalam organisasi pembelajaran bertanggung jawab untuk membangun organisasi di mana karyawan terus-menerus mempelajari keterampilan baru dan mengembangkan kemampuan mereka untuk membentuk masa depan mereka.
Manakah dari berikut ini yang paling menggambarkan perilaku karyawan yang didorong dalam organisasi pembelajar, sebagaimana organisasi tersebut dijelaskan dalam bacaan ini?",1,3,59
