ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
17,297,PPU,"(1) Saat ini, pelaku UMKM harus melek masalah HAKI (hak atas kekayaan intelektual) dan merek.
(2) Bagaimanapun, merek menjadi hal yang sangat penting bagi pelaku UMKM agar produk yang dijualnya memiliki nilai jual yang tinggi.
(3) Sebagai contoh, sebuah produk tanpa merek dibandrol dengan harga Rp5.000,00.
(4) Namun, ketika sudah memiliki merek, harga produk tersebut bisa mencapai Rp40.000,00.
(5) Contoh itu menunjukkan bahwa merek berperan penting dalam meningkatkan nilai jual.
(6) Merek berfungsi sebagai pembeda di antara pesaing yang menjual produk serupa.
(7) Hal itulah yang menjadikan perlunya pelaku UMKM untuk mendaftarkan merek produknya.
(8) Dengan mendaftarkan merek produknya, ada jaminan kepada konsumen untuk membedakan satu produk dengan produk lainnya.
(9) Selain itu, perusahaan juga dapat membedakan produk-produk yang mereka miliki serta menjadikannya sebagai alat pemasaran dan dasar untuk membangun reputasi.

Penulis membuat teks tersebut dengan tujuan untuk .....",0,0,64
17,17,PU,"Kesedihan membuat orang menangis.
Kebahagiaan sering membuat orang menangis.",1,2,21
17,60,PU,"Penyalahgunaan narkoba memiliki dampak tidak hanya bagi diri sendiri, tetapi juga juga lingkungan sekitar. Penyalahgunaan narkoba sangat rentan dan mudah terjangkit HIV, Hepatitis dan Tubercolis yang dapat menular ke masyarakat. Kerusakan organ dapat memengaruhi sistem saraf pusat, gangguan persepsi, daya pikir, daya ingat, dan kurang kontrol diri pada perilaku. Dalam lingkup negara, tingkat penyalahgunaan narkoba memberikan dampak, baik dari sisi sosial maupun ekonomi. Berdasarkan data yang dihimpun oleh BNN, dari tingkat pembiayaan urusan yang berkaitan dengan narkoba, negara mengeluarkan anggaran sekitar 45 triliun untuk membiayai rehabilitasi, pengobatan ataupun proses hukum. Oleh karena itu, diperlukan komponen untuk melakukan pencegahan dan pemberantasan peredaran gelap narkoba. Pencegahan yang dapat dilakukan untuk penyalahgunaan narkoba di kalangan mahasiswa, yaitu melakukan deteksi dini mahasiswa baru yang menggunakan narkoba, adanya pemeriksaan berkala secara tiba-tiba atau insidental di kegiatan atau event mahasiswa tertentu, dan bekerja sama dengan pihak dari universitas dan BNN.

Berdasarkan paragraf tersebut, simpulan yang PALING BENAR adalah",3,2,83
17,484,PK,Apabila x adalah luas bujur-sangkar yang panjang sisinya 10 cm dan y adalah luas lingkaran yang garis tengahnya 10 cm. Maka,0,0,119
17,445,PPU,"(10) Penemuan menarik lainnya dari lima lokasi yang telah disurvei, ditemukan lebih banyak kantong plastik dan bungkusan makanan plastik. (11) Hal ini menunjukkan bahwa masyarakat banyak membuang sampah rumah tangga mereka langsung ke sistem air. (12) Selain itu ditemukan bahwa jumlah sampah plastik lebih tinggi saat lebih banyak air. (13) Hal ini menjadi penting karena menunjukkan bahwa sampah plastik akan lebih banyak dialirkan pada musim hujan, yang menjadi puncak aliran air. (14) Apabila Jakarta ingin berkontribusi dalam penurunan polusi plastik global, maka perlu menurunkan sampah plastik sebelum memasuki musim puncak, yaitu musim hujan.

Penulisan kalimat (12) menjadi benar jika diperbaiki dengan cara",3,3,41
18,8,PU,Flash disk : Data,2,0,70
18,440,PPU,"Listrik sangat biasa dibutuhkan untuk memperlancar berbagai kegiatan di rumah. Kegiatan di rumah yang memerlukan listrik misalnya kegiatan mencuci dengan mesin cuci, mengisi bak air dengan mesin penyedot air,  belajar pada malam hari dengan lampu, menonton televisi, mengetik dengan komputer, dan sebagainya. 

Energi listrik membawa perubahan perilaku kehidupan manusia. Dengan energi listrik, pekerjaan dapat dilakukan dengan lebih cepat dan mudah. Adapun sumber energi listrik yaitu pembangkit tenaga air, uap, diesel, dan panas bumi. Sumber-sumber energi listrik tersebut harus dikelola dengan baik. 

Selain mengelola secara baik, kita juga perlu melakukan penghematan listrik. Sikap menghemat listrik bermanfaat untuk membantu pemerintah dalam mengurangi beban biaya subsidi listrik. Dengan menghemat listrik , beban membayar listrik menjadi lebih ringan. Selain itu, dengan menghemat penggunaan listrik, kita juga membantu pemerintah dalam memeratakan listrik di daerah - daerah yang belum mendapatkan aliran listrik.
 
Hemat listrik dapat dilakukan dengan berbagai cara, misalnya menggunakan lampu seperlunya saja, mematikan lampu ketika tidur, mematikan televisi jika tidak ditonton, dan sebagainya. Sudah selayaknya kita menggunakan listrik secara bijak. Jangan biarkan listrik terus mengalir tanpa kendali. Perilaku hemat listrik harus dibudidayakan di masyarakat.

Kalimat tanya yang sesuai dengan paragraf kedua adalah ..",3,0,26
18,372,PPU,"Pemberontakan Jayakatwang ke Singasari ini sesungguhnya ada hubungannya dengan agenda politik Kertanegara yang lebih sibuk melakukan ekspansi wilayah ke luar daerah sehingga membuat kerajaan Singasari mengalami kekosongan keamanan. Dengan sebagian besar tentara Jawa (Singasari) dikirim ke luar negeri untuk ekspansi wilayah, Jayakatwang menangkap peluang ini dan meluncurkan kudeta terhadap Singasari. (Rossabi, 1989)

Apa yang dinasihatkan oleh Mpu Raganata ternyata benar, bahwa ketika Kertanegara sibuk mengarahkan kekuatannya ke luar untuk melakukan perluasan wilayah, maka Jayakatwang akan melakukan pemberontakan. Kenapa yang dicurigai melakukan pemberontakan terhadap Singasari adalah Jayakatwang, bukan pejabat yang lain? Karena, Jayakatwang merupakan keturunan dari raja Kediri, Kertajaya, (Poesponegoro dan Notosusanto, 1992: 443) yang telah ditaklukkan oleh Ken Arok, pendiri Singasari. Biasanya, keturunan kerajaan yang ditaklukkan itu, ketika ada kesempatan, akan melakukan pembalasan atau serangan balik terhadap kerajaan yang menaklukkannya. Oleh karena itu, perhatian Mpu Raganata lebih tertuju kepada Jayakatwang.

Kebenaran gagasan Mpu Raganata ini secara otomatis mematahkan prediksi Kertanegara yang menyatakan, bahwa Jayakatwang tidak akan melakukan pemberontakan ketika Singasari mengalami kekosongan keamanan untuk agenda ekspansi wilayah, karena menurut Kertanegara, Jayakatwang berutang budi terhadap dirinya atas kariernya sebagai raja bawahan di Kediri.

Judul yang paling tepat untuk teks tersebut adalah ....",3,0,17
18,44,PU,"Setiap anggota kelompok A adalah anggota kelompok B.
Setiap anggota kelompok B adalah anggota kelompok C.

Simpulan yang tepat tentang kemungkinan keanggotaan A, B dan C adalah",0,0,43
18,382,PPU,"The word ""clog"" closest meaning to ....",2,0,72
18,94,PU,"Dalam majalah Bunda yang diterbitkan tahun 2010, pada halaman 37, terdapat kutipan pendapat Sugiyanto dalam artikel karya Agra Mashudi sebagai berikut: 
Orang gemuk dan anak-anak usia sekolah jauh lebih rentan terserang sakit hingga meninggal akibat virus flu babi H1N1 (Sugiyarto, 2008: 11).

 Jika Ikang mengutip pendapat Sugiyarto tanpa membaca bukunya, kutipan yang benar adalah",3,3,40
18,60,PU,"Penyalahgunaan narkoba memiliki dampak tidak hanya bagi diri sendiri, tetapi juga juga lingkungan sekitar. Penyalahgunaan narkoba sangat rentan dan mudah terjangkit HIV, Hepatitis dan Tubercolis yang dapat menular ke masyarakat. Kerusakan organ dapat memengaruhi sistem saraf pusat, gangguan persepsi, daya pikir, daya ingat, dan kurang kontrol diri pada perilaku. Dalam lingkup negara, tingkat penyalahgunaan narkoba memberikan dampak, baik dari sisi sosial maupun ekonomi. Berdasarkan data yang dihimpun oleh BNN, dari tingkat pembiayaan urusan yang berkaitan dengan narkoba, negara mengeluarkan anggaran sekitar 45 triliun untuk membiayai rehabilitasi, pengobatan ataupun proses hukum. Oleh karena itu, diperlukan komponen untuk melakukan pencegahan dan pemberantasan peredaran gelap narkoba. Pencegahan yang dapat dilakukan untuk penyalahgunaan narkoba di kalangan mahasiswa, yaitu melakukan deteksi dini mahasiswa baru yang menggunakan narkoba, adanya pemeriksaan berkala secara tiba-tiba atau insidental di kegiatan atau event mahasiswa tertentu, dan bekerja sama dengan pihak dari universitas dan BNN.

Berdasarkan paragraf tersebut, simpulan yang PALING BENAR adalah",3,2,85
18,360,PPU,"Minggu-minggu pertama setelah proklamasi adalah minggu-minggu yang “melarutkan” ideologi-ideologi yang menjurangi persatuan. Berpuluh-puluh tahun cita-cita kemerdekaan Indonesia merupakan mimpi yang indah dari jauh. Sekarang ia datang dengan segala keterbatasannya. Kemerdekaan adalah sebuah mimpi yang menjadi kenyataan tetapi juga merupakan sebuah gedung besar yang kosong. Adalah tugas pendukung-pendukungnya untuk mengisi kemerdekaan. 

Pemuda-pemuda komunis yang ada waktu itu tidak berpikir dan bertindak sebagai seorang kader komunis. Sebagai kader komunis mereka harus segera membangunkan organisasi-organisasi komunis dan kemudian mengarahkan semangat rakyat yang sedang mendidih. Grup menteng 31 (di mana terdapat “pemuda-pemuda komunis”) bersama-sama dengan grup pemuda-pemuda lain membangun Angkatan Pemuda Indonesia (API) yang diketuai oleh Wikana (dari grup Kaigun-komunis), Chairul Saleh (Menteng 31 – Wakil ketua merangkap sekretaris), Darwis (Prapatan 10 sebagai bendahara).

Di antara pimpinan lainnya terdapat D. N. Aidit (komunis), Pardjono, A. M. Hanafi, Kusnandar, Djohan Nur, dan Chalid Rasjidi. Grup Menteng 31 kemudian mendirikan Barisan Buruh Indonesia pada tanggal 15 September dan juga mendirikan Barisan Rakyat (untuk tani). Baik Aidit maupun Lukman dalam gerakan-gerakan pemuda/buruh di Jakarta yang waktu itu aktif memimpin pengisian kemerdekaan Indonesia bersama-sama dengan pemuda lain.

Kata kader pada paragraf ke-2 teks di atas memiliki arti yaitu ....",3,3,15
18,125,PU,"Pada tahun 2012, banyak masyarakat di Negara X yang tidak mau menggunakan media sosial. Pada tahun 2014, pengguna media sosial di Negara X bertambah dua kali lipat dibandingkan pada tahun 2012.

Manakah pernyataan berikut yang PALING MUNGKIN menjelaskan perbedaan kedua kondisi tersebut",3,0,66
18,328,PPU,"Wilayah Indonesia merupakan daerah yang banyak dilanda bencana, antara lain tsunami, gempa bumi, tanah longsor, ancaman gunung meletus, dan yang baru-baru ini terjadi adalah banjir. Di Bandung sendiri, dirasakan ada beberapa kali gempa, walaupun getarannya kecil. Hal ini perlu mendapat perhatian yang serius terutama pengaruhnya terhadap bangunan instalasi penting seperti sistem reaktor nuklir atau lainnya supaya tidak terjadi kegagalan pada saat beroperasi. Kegagalan tak terprediksi suatu instalasi nuklir terutama karena gempa bumi dapat berakibat fatal, karena kemungkinan dapat menyebabkan terlepasnya zat radioaktif ke lingkungan. Oleh karena itu, perlu dilakukan kajian-kajian atau analisis terhadap instalasi penting tersebut baik yang sudah ada maupun yang direncanakan akan dibangun. 

BATAN (Badan Tenaga Nuklir Nasional) adalah salah satu lembaga penting yang mempunyai sebuah reaktor nuklir di Bandung yang bernama reaktor TRIGA 2000. Gempa yang terjadi di Bandung cukup tinggi sehingga dapat menimbulkan kegagalan operasi reaktor ini. Salah satu sistem yang penting di dalam operasi Reaktor TRIGA 2000 adalah sistem pendingin primer. Sistem pendingin primer ini terdiri dari pompa, penukar panas dan sistem perpipaan yang di dalamnya terdapat fluida pendingin untuk memindahkan energi yang berupa panas ke lingkungan. Jika terjadi gempa bumi akan terjadi beban berlebih pada peralatan, karena adanya beban yang berupa gaya, momen dan tegangan, yang berasal dari perpipaan sistem pendingin primer ke nozel peralatan. Beban berlebih tersebut jika melebihi beban yang diizinkan dapat menyebabkan kegagalan nozel peralatan. Jika nozel gagal atau rusak dapat mengakibatkan terlepasnya zat radioaktif ke lingkungan, yang berarti operasi reaktor tidak aman. Oleh karena itu, dalam penelitian ini dilakukan analisis tegangan pipa sistem pendingin primer Reaktor TRIGA 2000 Bandung untuk memprediksi beban yang terjadi pada nozel peralatan jika terjadi gempa di tapak reaktor tersebut.

Tujuan ditulisnya teks tersebut adalah....",1,3,58
19,415,PPU,"1)Kebudayaan Indonesia dari zaman ke zaman mengalami perubahan. (2) Perubahan ini terjadi karena faktor masyarakat yang memang menginginkan perubahan.

(3) Perubahan kebudayaan terjadi sangat cepat karena pengaruh unsur-unsur globalisasi terhadap kebudayaan Indonesia. (4) Unsur globalisasi masuk tak terkendali merasuki kebudayaan nasional, yang merupakan jelmaan kebudayaan lokal yang ada di setiap daerah dari Sabang sampai Merauke.

(5)Pola hidup masyarakat masa kini dengan masa dahulu sangat berbeda. (6)Hal ini merupakan dampak arus globalisasi sehingga perlu penanganan yang lebih baik. (7)Dampak lain globalisasi adalah perkembangan teknologi canggih yang sangat membantu manusia, tetapi juga dapat menggeser nilai-nilai budaya dan sosial.

(8) Sebagai contoh, di bidang pertanian, masyarakat yang dahulu sangat menjunjung tinggi budaya gotong royong dalam menyelesaikan pekerjaan sekarang cenderung menggunakan mesin mulai dari menanam hingga proses penggilingan padi. (9) Budaya gotong royong perlahan-lahan mulai dilupakan.

Sikap penulis pada bacaan tersebut adalah ....
",3,0,67
19,542,PK,"Bintang buys shoes that cost Rp. 200.000,- if he get a 50% discount and 20% . what he has to pay",2,3,34
19,300,PPU,"(1) Para peneliti dari Universitas Birmingham, Inggris, menyatakan bahwa kemampuan fisik seseorang dalam berolahraga ditentukan oleh jam biologis tubuh.
(2) Beberapa aspek kemampuan olahraga dianggap mencapai puncak pada sore hari.
(3) Akan tetapi, studi yang diterbitkan jurnal Current Biology menunjukkan bahwa kebiasaan tidur memiliki dampak kuat terhadap performa atlet.
(4) Dalam studi ini meminta 20 pemain hoki perempuan untuk berlari 20 meter di enam periode waktu berbeda antara 07:00 hingga 22:00.
(5) Hasilnya menunjukkan bahwa puncak performa setiap orang berbeda-beda yang bergantung pada waktu tidur mereka.
(6) Atlet yang bangun pagi mendapatkan puncak performa pada saat jam makan siang, sedangkan atlet yang tidur larut (bangun siang) mencapai puncak performa pada saat petang.

Pada paragraf tersebut, terdapat pernyataan studi yang diterbitkan jurnal Current Biology menunjukkan bahwa kebiasaan tidur memiliki dampak kuat terhadap performa atlet. Apa maksud dari kalimat tersebut?",3,3,58
19,439,PPU,"Listrik sangat biasa dibutuhkan untuk memperlancar berbagai kegiatan di rumah. Kegiatan di rumah yang memerlukan listrik misalnya kegiatan mencuci dengan mesin cuci, mengisi bak air dengan mesin penyedot air,  belajar pada malam hari dengan lampu, menonton televisi, mengetik dengan komputer, dan sebagainya. 

Energi listrik membawa perubahan perilaku kehidupan manusia. Dengan energi listrik, pekerjaan dapat dilakukan dengan lebih cepat dan mudah. Adapun sumber energi listrik yaitu pembangkit tenaga air, uap, diesel, dan panas bumi. Sumber-sumber energi listrik tersebut harus dikelola dengan baik. 

Selain mengelola secara baik, kita juga perlu melakukan penghematan listrik. Sikap menghemat listrik bermanfaat untuk membantu pemerintah dalam mengurangi beban biaya subsidi listrik. Dengan menghemat listrik , beban membayar listrik menjadi lebih ringan. Selain itu, dengan menghemat penggunaan listrik, kita juga membantu pemerintah dalam memeratakan listrik di daerah - daerah yang belum mendapatkan aliran listrik.
 
Hemat listrik dapat dilakukan dengan berbagai cara, misalnya menggunakan lampu seperlunya saja, mematikan lampu ketika tidur, mematikan televisi jika tidak ditonton, dan sebagainya. Sudah selayaknya kita menggunakan listrik secara bijak. Jangan biarkan listrik terus mengalir tanpa kendali. Perilaku hemat listrik harus dibudidayakan di masyarakat.

Bagaimana cara menghemat listrik?",1,3,110
19,142,PU,"Sekar, Robi, Sinta, Qisma, dan Lala mengikuti sebuah perlombaan. Diketahui Lala memiliki skor 80. Skor Sinta lebih tinggi dua poin dari skor Robi dan lebih rendah satu poin dari skor Sekar. 

Jika skor Lala satu poin lebih rendah dari skor Qisma dan Sekar, skor terendah yang diperoleh oleh peserta lomba di atas adalah",0,3,96
19,15,PU,Lawan kata penawaran,0,0,14
19,89,PU,"""Industri tekstil dan garmen saat ini menjadi industri strategis bagi perekonomian Negara mengingat Indonesia memiliki 250 juta penduduk. Industri ini merupakan sektor manufaktur terbesar ketiga dan menjadi salah satu industri yang paling banyak menyerap tenaga kerja. Pada tahun 2017, ekspor tekstil dan produk tekstil Indonesia mencapai US$12,4 miliar yang mana melebihi target Asosiasi Pertekstilan Indonesia (API) sebesarUS$11,8 miliar.

Pakaian jadi (konveksi) merupakan salah satu andalan ekspor nonmigas Indonesia. Nilai ekspor konveksi tekstil tersebut merupakan terbesar ketiga setelah batu bara US$ 20,63 miliar dan minyak sawit US$ 17,89 miliar. Data Badan Pusat Statistik mencatat nilai ekspor pakaian jadi nasional ke AS sepanjang 2018 mencapai US$ 3,78 miliar (Rp52,87 triliun) tumbuh 9,3% dari tahun sebelumnya. Negara tujuan ekspor konveksi terbesar kedua adalah Jepang dengan nilai US$ 740,9 juta dan ketiga adalah Jerman dengan nilai US$ 372,48 juta.

Berdasarkan paragraf 2, manakah di bawah ini simpulan yang PALING MUNGKIN benar mengenai ekspor pakaian jadi Indonesia",0,2,90
19,53,PU,"Pengenaan sanksi perpajakan diberlakukan untuk menciptakan kepatuhan wajib pajak dalam melaksanakan kewajiban perpajakan. Pemberian sanksi yang memberatkan wajib pajak bertujuan memberikan efek jera sehingga tercipta kepatuhan pajak. Namun, pengetahuan wajib pajak akan sanksi pajak masih sangat minim sehingga pemerintah perlu berperan aktif untuk menyosialisasikan dengan baik mengenai peraturan dan sanksi dalam perpajakan serta mempertegas sanksi-sanksi dalam perpajakan. Apabila pemerintah memberikan pemahaman mengenai peraturan dalam perpajakan dan dapat menerapkan sanksi yang lebih tegas bagi wajib pajak yang tidak mematuhi peraturan, wajib pajak akan lebih taat membayar pajak sehingga penerimaan pajak dapat lebih maksimal setiap tahunnya.

Berdasarkan paragraf tersebut, jika wajib pajak tidak taat membayar pajak, simpulan yang BENAR adalah",2,3,90
19,487,PK,Sebuah kartu diambil secara acak dari setumpuk kartu bridge lengkap Peluang bahwa yang terambil adalah kartu merah atau kartu As adalah,3,3,80
19,225,PBM,"Berita 1
Kematian Theressa membuat masyarakat India geram. Bagaimana tidak? Gadis kecil yang dikabarkan meninggal ini, ternyata dinyatakan meninggal terkubur di halaman rumahnya sendiri. Ironisnya, kematian Theressa ini disebabkan oleh orang terdekatnya sendiri. Semasa hidupnya, Gadis kecil itu tidak mendapatkan perhatian oleh ibu angkatnya. Bahkan dia diperlakukan seperti pembantu.

Berita 2
Polisi akhirnya menetapkan seorang dosen yang diduga menelantarkan keempat anaknya. Menurut penyelidik, anak-anaknya dibiarkan tinggal di tempat yang tidak layak huni. Bahkan, salah satu anaknya tidak diperbolehkan masuk ke rumah, sehingga dia harus tidur di pos ronda. Setelah dilakukan penyelidikan lebih lanjut. Ternyata, tersangka juga merupakan seorang pecandu narkoba.

Kesamaan isi yang disampaikan pada teks kutipan berita di atas adalah",1,1,108
20,493,PK,"Rata-rata 15 bilangan adalah 13,4. Rata-rata 8 bilangan yang pertama adalah 12,5 sedangkan rata-rata 6 bilangan berikutnya adalah 15. Maka bilangan ke 15 adalah",2,1,10
20,194,PBM,"(1) Utang negara seringkali menjadi permasalahan pelik dalam lingkup nasional. (2) Hal ini disebabkan karena telah tertanamnya suatu doktrin general dalam benak mayoritas masyarakat Indonesia yang memberikan pandangan buruk terhadap utang, khususnya utang negara. (3) Namun, ternyata utang merupakan salah satu bagian penting dalam tahap menetapkan kebijakan fiskal (APBN) dimana utang juga merupakan suatu bagian dari sistem besar yang disebut pengelolaan ekonomi.

( 4 ) Dalam usaha untuk menciptakan kemakmuran rakyat, pengelolaan memiliki tujuan utama sebagai penggerak kegiatan ekonomi yang berfokus pada peningkatan pertumbuhan ekonomi. (5) [....] kesempatan kerja merupakan salah satu hal yang ada dalam proses pengelolaan ekonomi negara. (6) Indonesia termasuk negara yang mendapat bonus demografi, yang berarti Indonesia memiliki sejumlah sumber daya manusia yang masuk dalam kategori angkatan kerja. (7) Dengan banyaknya masyarakat Indonesia yang berada di fase produktif, penciptaan lapangan kerja haruslah dilakukan agar pertumbuhan ekonomi Indonesia semakin maju.

(8) Pengelolaan ekonomi dengan jalan utang negara juga bertujuan untuk mengurangi kemiskinan yang marak terjadi di Indonesia. (9) Dalam sejarahnya, Indonesia termasuk dalam kategori negara yang masih berkembang. (10) Pendidikan yang rendah, mutu kesehatan yang buruk, dan ketidakmampuan memenuhi kebutuhan sehari-hari menjadi faktor yang memperpanjang sirkulasi kemiskinan di Indonesia. (11) Dengan penggunaan utang negara sebagai sarana pengelolaan ekonomi, diharapkan penekanan pada kemiskinan dapat dilakukan.

Gagasan utama paragraf yang dapat ditambahkan di antara kalimat 3 dan 4 adalah",2,2,51
20,585,PK,"30 anak-anak mendapatkan total 2,700 kartu kasti. Jika 16%-nya memiliki kurang dari 70 kartu kasti dan banyaknya kartu per anak memiliki distribusi normal, berapa persen dari anak-anak tersebut yang memiliki lebih dari 130 kartu kasti",3,0,11
20,264,PBM,"Perubahan iklim terhadap kualitas udara di dunia selalu dilaporkan oleh World Meteorological Organization (WMO) setiap tahun (1). Menurut.., musim panas tahun 2022 adalah musim panas terpanas yang pernah tercatat di Eropa (2). Rekor ini kemudian terpecahkan pada 2023 (3). Gelombang panas yang berkepanjangan menyebabkan peningkatan konsentrasi materipartikulat (PM) 2,5 dan ozon di permukaan tanah (4). Ratusan lokasi pemantauan kualitas udara mencatat 100 mikron per meter kubik paparan selama delapan jam, melampaui tingkat pedoman kualitas udara ozon WHO (5). Hal tersebut pertama kali terjadi di barat daya Eropa, lalu ke Eropa Tengah, dan menyebar ke seluruh benua (6). Selama paruh kedua bulan Agustus 2022, terjadi intrusi debu gurun yang sangat tinggi di Mediterania dan Eropa (7). Campuran suhu tinggi, aerosol yang tinggi, serta kandungan PM 2,5 berdampak terhadap kesehatan serta kesejahteraan manusia (8).

Kalimat yang paling efektif sebagai penggabungan dari kalimat (3) dan (4) adalah",2,0,14
20,370,PPU,"Karen adalah seorang remaja gereja yang memiliki paras bagai bidadari dan hati bagai merpati. Dia suka sekali membantu orang dan menyemangati orang. Kehidupan percintaan seorang Karen dengan orang lain memang rumit. Ada seorang brengsek bernama Candra mencoba untuk mendekati dirinya. Ekspektasi seorang Candra yang terlalu tinggi tanpa disadari ternyata berhasil untuk terwujud.

Karena perbedaan yang sangat jauh, pasangan ini akhirnya menjadi buah bibir di masyarakat. Namun, mereka tidak peduli dan mencoba menjalankan kehidupan mereka sebagai insan yang berbahagia. Sayangnya, mereka harus berpisah karena Candra mengejutkan semua orang dengan berhasil masuk Universitas Gudang Mantu (Yu Ji Em) lewat jalur SBMPTN, sedangkan Karen masih duduk di bangku SMA Negeri Cinta. Perpisahan yang sementara ini membuat Karen dan Candra tetap saling mencintai dan saling berkomunikasi.

Tanpa terduga, kisah cinta mereka akhirnya terkikis karena kebrengsekan seorang Candra muncul kembali. Rupanya, Candra mulai tergoda dengan gadis bernama Aisyah yang sangat mendukung dan sangat mengidolakan ketampanan Candra. Candra yang sudah berjanji setia akhirnya mulai tergoda. Suatu ketika, Candra tersadarkan karena Aisyah ternyata sudah punya pacar dan menganggap Candra hanyalah sebatas teman. Kesedihan dan penyesalan menghantui Candra yang takut jika Karen sudah mengetahuinya dan akhirnya kecewa dengan Candra.

Namun, siapa sangka!? Ternyata Karen masih menerima Candra dengan sepenuh hati karena Candra berhasil berubah menjadi berani jujur dan terbuka dari yang sebelumnya pembohong dan brengsek. Akhirnya, kesalahan Candra yang sekotor koruptor tersebut dihapus dengan pertobatan dan meninggalkan sikap kebrengsekannya yang membuat hubungan mereka berdua menjadi bersatu kembali. (ini bukan curhat)

Gagasan utama dari paragraf pertama cuplikan teks tersebut adalah ....",0,0,99
20,287,PPU,"(1) Tol laut berbeda dengan tol yang ada di darat.
(2) Tol laut menyediakan fasilitas penyeberangan antarpulau bagi kapal-kapal.
(3) Pembangunan tol laut ini memiliki berbagai dampak positif bagi Indonesia yang merupakan negara kepulauan.
(4) Salah satu contoh dampak positif dari pembangunan tol laut yang nantinya akan dijalankan adalah membuat penduduk yang ada di Pulau Papua makin mudah berdagang dengan penduduk yang ada di Pulau Jawa.
(5) Dengan melihat dampak positif yang ada, pada pemerintahan saat ini, pembangunan tol laut makin digencarkan.
(6) Namun, pembangunan tol laut ini tidak serta merta mendapat respons positif dari seluruh kalangan masyarakat.
(7) Ada beberapa kalangan atau kelompok masyarakat yang menolak pembangunan tol laut.
(8) Pada dasarnya, kalangan tertentu tersebut tidak sepenuhnya menolak pembangunan tol laut.
(9) Penolakan mereka sebenarnya didasarkan pada beberapa kekhawatiran, seperti hanya akan digunakannya tol laut untuk kampanye para elite politik.
(10) Mereka juga khawatir jika sarana dan prasarana yang digunakan untuk pembangunan tol laut sepenuhnya diambil dari barang impor sehingga pembangunan tol laut justru akan membahayakan industri kapal dalam negeri ke depannya.
(11) Namun, meski ada beberapa penolakan, pemerintah terlihat tetap mantap untuk melanjutkan program pembangunan tol laut sebab dampaknya dianggap bisa memberikan peningkatan kesejahteraan bagi masyarakat di wilayah pesisir.

Dalam teks tersebut, penulis berpihak kepada ....",1,3,108
20,116,PU,"Dido sedang berlibur di sebuah negara bernama Ellesmere. Disana, ia mengunjungi beberapa kota. Dari hotel tempat tinggalnya, kota Domina lebih jauh daripada kota Tirianna. Kota Ebraxas lebih dekat daripada kota Tirianna. Kota Fiandara lebih jauh daripada Seren. Kota Tirianna lebih jauh daripada kota Fiandara. Kota Ebraxas lebih dekat daripada kota Seren.

Berdasarkan penjelasan tersebut, kota jauh ketiga adalah",1,2,67
20,113,PU,"Arif sedang belajar dan Nindy sedang bermain boneka.
Ingkaran yang tepat untuk pernyataan tersebut adalah",1,1,68
20,44,PU,"Setiap anggota kelompok A adalah anggota kelompok B.
Setiap anggota kelompok B adalah anggota kelompok C.

Simpulan yang tepat tentang kemungkinan keanggotaan A, B dan C adalah",0,0,82
20,323,PPU,"Berdasarkan Undang-Undang No. 26 Tahun 2007 “Ruang Terbuka Hijau adalah area memanjang/jalur dan/atau mengelompok, yang penggunaannya lebih bersifat terbuka, tempat tumbuh tanaman, baik yang tumbuh secara alamiah maupun yang sengaja ditanam.”

Macam-macam RTH menurut Gallion (1994, h.38) meliputi ruang bagi taman bermain yang aktif untuk anak-anak, pemuda dan orang dewasa. Konservasi alamiah baik di dalam maupun di luar kota. Konservasi ini dapat berbentuk jalur hijau, kebun binatang dan kebun botani. Taman ini untuk mengembalikan lingkungan alamiah kota, dan apabila lokasinya sesuai maka akan dipertahankan keberadaan hewan liar sejauh mungkin. Pelaku-pelaku pengelolaaan RTH menurut Sugandhi (2008, h.104) meliputi: 1. Pemerintah mengadakan pembangunan. 2. Swasta, sebagai pelaku ekonomi tidak berkewajiban melakasanakan RTH 3. Masyarakat, pengembangan & pemeliharaan. 4. Media, membentuk opini publik dan pengawasan.

Dalam pengembangan RTH terdapat program P2KH (Program Pengembangan Kota Hijau) yakni langkah nyata pemerintah pusat bersama-sama dengan pemerintah provinsi, kota, kabupaten dalam memenuhi ketetapan Undang-Undang Penataan Ruang, terutama terkait pemenuhan luasan RTH perkotaan dan perubahan iklim. P2KH merupakan inovasi program RTH berbasis komunitas.

Berdasarkan teks di atas, bentuk konservasi dapat berupa...",3,2,89
21,209,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata yang paling tepat untuk melengkapi titik-titik pada kalimat 2 adalah",2,2,102
