ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
20,1155,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",0,1,37
21,791,EN,"Politics is another part of human's life affected by social media. The Arab Spring of 2011  is the biggest impact of social media at the political level. All the major discussions about the  Arab Spring took place on social media platforms. It played a vital role in spreading the message  outside of the Arab countries. 
Besides, social media affects human's culture. Every culture has a set of norms and values. It connects us to ourselves and the people around us. It also governs how we behave and  carry ourselves in the world. Social media has become a massive part of our social interaction.  We should be very grateful to its emergence. We do not necessarily have to speak to a person to  know what or how they are doing in life. Especially during COVID-19 pandemic, social media  helps make less ""real-life"" contact between individuals. 
Moreover, social media has played an exciting role in promoting trade and commerce around the world. In present times, almost all the brands have a page on most social media platforms. It has become an indispensable platform for sharing information, about products and  services. It has given the opportunity to people to learn about products and services all around the world. 
Adapted from:https://pteacademicexam.com/
To be successful in business, everybody.. use social media nowadays.  ",3,0,118
21,1055,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,34
21,1030,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",0,1,103
21,1103,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,85
21,972,PM,"Diketahui x dan y merupakan bilangan ganjil. Manakah yang merupakan bilangan genap?
(1) x + y
(2) 3x + 2y
(3) 3x - 9y
(4) 3x - 2y",1,1,43
21,1081,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,22
21,956,PM,"Ani telah mengikuti tes Matematika sebanyak n kali. Pada tes berikutnya ia memperoleh nilai 83 sehingga nilai rata-rata Ani adalah 80. Tetapi, jika nilai tes tersebut adalah 67, maka rata-ratanya adalah 76. Nilai nadalah ....",0,1,109
21,1095,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",0,1,84
21,899,PM,"Dua orang karyawan swasta mendaftar sebagai peserta asuransi kesehatan dengan besar  premi yang sama. Guna membayar premi asuransi tersebut, karyawan A yang memiliki gajiRp6.000.000,00 akan dikenakan potongan gaji sebesar 4%, sedangkan karyawan B dikenakan potongan gaji sebesar 6%.

Berdasarkan informasi tersebut, besar gaji karyawan B adalah",0,3,35
21,674,BI,"Ada sebuah misteri tersendiri mengenai karang dalam dunia hewan. Telah lama para peneliti menemukan adanya karang yang bercahaya. Sebuah studi baru telah membuktikan untuk pertama kalinya bahwa fenomena magis pada terumbu dalam di mana karang menampilkan warna bercahaya (fluoresensi) adalah dimaksudkan sebagai mekanisme untuk menarik mangsa. Studi ini menunjukkan bahwa hewan laut yang menjadi mangsa karang mengenali warna fluoresen dan tertarik padanya. Para peneliti menjelaskan bahwa selama berabad-abad, para pecinta alam dan ilmuwan telah terpesona oleh fakta bahwa makhluk di laut dapat bercahaya. Fenomena ini sangat umum pada karang pembentuk terumbu, tetapi peran biologisnya telah menjadi bahan perdebatan terus-menerus. Dalam studi tersebut, para peneliti menguji hipotesis mereka. Untuk tujuan ini, mereka pertama-tama berusaha menentukan apakah plankton tertarik pada fluoresensi, baik di laboratorium maupun di laut. Kemudian para peneliti mengukur kemampuan pemangsa karang mesofotik (karang yang hidup di antara daerah terumbu karang dangkal dan zona laut yang sangat gelap), yang menunjukkan penampilan fluoresen yang berbeda. Untuk menguji daya tarik potensial plankton terhadap fluoresensi, para peneliti menggunakan, antara lain, krustasea Artemia salina, yang digunakan dalam banyak percobaan serta untuk makanan bagi karang. Para peneliti mencatat bahwa ketika krustasea diberi pilihan antara target fluoresen hijau atau oranye versus target ""kontrol"" yang jelas, mereka menunjukkan preferensi yang signifikan untuk target fluoresen. Selain itu, ketika krustasea diberi pilihan antara dua target yang jelas, pilihannya teramati terdistribusikan secara acak dalam pengaturan eksperimental. Dalam semua percobaan laboratorium, krustasea sangat menunjukkan daya tarik yang lebih besar terhadap sinyal fluoresen. Hasil serupa juga terlihat saat menggunakan krustasea asli dari Laut Merah. (Diadaptasi dari nationalgeographic.grid.id)
Berikut ini yang bukan merupakan informasi dalam wacana di atas adalah",3,1,18
23,1185,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,120
23,1010,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,18
23,772,EN,"Eighteen months into the COVID-19 pandemic, executives' responses to the latest  McKinsey Global Survey suggest that they believe the economy is on track toward a recovery.  Throughout 2021, their views have, on average, been consistently positive. They also continue to  report largely positive expectations. 71 percent of respondents predict that conditions in the  global economy will improve in the next six months. This went down from an all-time high of 81  percent who said so last quarter. When asked about their countries' economic prospects, most  respondents still expect improvements, but that share has also decreased. Sixty-five percent of  respondents now say so, down from a range of 73 to 79 percent who have said so since March  2021. 
However, with the Delta variant affecting so many parts of the world, worries over the  pandemic's effects on the economy have also re-emerged. This happened just one quarter after a historically low share of respondents cited it as a risk to domestic economic growth. In June, just 36 percent cited the pandemic as a risk to domestic growth over the next year. It was the smallest
share since the survey in March 2020. Now, 49 percent of respondents say the same, up from 42 percent in July. 
The pandemic is followed by supply-chain disruptions and inflation. These were also  among the top-three risks to domestic growth in the past two surveys. By region, the pandemic is  the top risk in every region except Latin America. Respondents in developed economies also see  it as a more prominent threat to growth than those in emerging economies. Fifty-two percent of developed-economy executives see the pandemic as a risk to growth in their own countries. It is 
nearly double the share who said so last quarter-compared with 45 percent in emerging economies. 
The responses in developed economies suggest other concerns as well. For the first time since January. these executives are less likely than others to expect improving conditions in their home economies. They are also less upbeat about their companies' prospects. Respondents in developed economies are much less likely than their emerging-economy peers to expect an increase in the size of their companies' workforces in the next six months. They also had less expectation of an increase in demand for their companies' products and services as well as an increase in company profits. 
What is the author's attitude toward responses in developed ",3,2,116
23,1155,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,113
23,631,BI,"Pengangguran struktural—pengangguran yang bertahan bahkan pada puncak pertumbuhan ekonomi—disebabkan oleh ketidakseimbangan antara jenis dan lokasi pekerjaan yang tersedia di satu sisi dan kualifikasi serta lokasi pekerja di sisi lain. Ketika ketidakseimbangan tersebut terjadi, kekurangan tenaga kerja dan pengangguran dapat terjadi, meskipun ada keseimbangan antara penawaran dan permintaan tenaga kerja dalam perekonomian secara keseluruhan. Karena perubahan teknologi cenderung menggusur beberapa pekerja, ini merupakan factor utama dalam menghasilkan pengangguran struktural. Sementara, kemajuan teknologi hampir selalu menghasilkan pergeseran permintaan untuk berbagai jenis pekerja. Hal itu tidak serta merta mengakibatkan pengangguran. Perubahan permintaan yang relatif kecil atau bertahap cenderung menyebabkan sedikit pengangguran. Di perusahaan individu atau bahkan di pasar tenaga kerja secara keseluruhan, ‘gesekan normal’ mungkin cukup untuk mengurangi jumlah tenaga kerja di pekerjaan yang terkena dampak. Namun, perubahan yang relatif besar atau cepat dapat menyebabkan masalah serius. Pekerja mungkin kehilangan pekerjaan mereka dan menemukan diri mereka tanpa keterampilan yang diperlukan untuk mendapatkan pekerjaan baru. Apakah perpindahan ini menyebabkan pengangguran struktural bergantung pada jumlah sumber daya sektor publik dan swasta yang dikhususkan untuk melatih ulang dan menempatkan para pekerja tersebut. Pekerja dapat didorong untuk pindah ke tempat yang ada pekerjaan, untuk mendidik kembali atau melatih kembali diri mereka sendiri, atau untuk pensiun. Selain itu, faktor lain yang memengaruhi pengangguran structural seperti pergerakan modal dapat dikendalikan. Meningkatnya pengangguran struktural, jika terjadi, mempersulit perekonomian untuk mencapai tingkat pengangguran rendah yang diinginkan bersama dengan tingkat inflasi yang rendah. Jika semakin banyak pekerja yang tidak memiliki keterampilan yang diperlukan untuk pekerjaan yang tersedia, peningkatan total permintaan tenaga kerja akan dengan cepat menimbulkan kekurangan pekerja berkualitas. Ketika upah para pekerja itu dinaikkan, biaya tenaga kerja dan harga juga naik. Fenomena ini mungkin merupakan factor penting dalam tren peningkatan yang diamati selama dua dekade terakhir, pengangguran dikombinasikan dengan inflasi. Kebijakan pemerintah telah memprioritaskan penurunan inflasi, namun upaya ini tetap menyebabkan pengangguran meningkat.
Manakah yang SALAH dari setiap pernyataan berikut?",1,3,73
23,644,BI,"Untuk sebagian besar spesies hewan, jumlah individu dalam spesies berbanding terbalik dengan ukuran tubuh rata-rata anggota spesies: semakin kecil ukuran tubuh, semakin besar jumlah individu hewan. Tamarin, monyet kecil Amerika Selatan, melanggar aturan ini. Dari sepuluh spesies primata yang dipelajari di Taman Nasional Manu Peru, misalnya, dua spesies tamarin, punggung pelana, dan kaisar, masing-masing menempati urutan kedelapan dan kesembilan yang paling tidak melimpah. Hanya marmoset kerdil, yang lebih kecil lagi, yang jumlahnya lebih sedikit. Kelangkaan tamarin tidak mudah dijelaskan; itu tidak dapat diabaikan sebagai konsekuensi dari diet, karena tamarin memakan campuran buah, nektar, dan mangsa kecil yang sama seperti yang dilakukan beberapa rekan mereka yang lebih besar, termasuk dua capuchin yang dikenal sebagai monyet tupai dan monyet malam. Meskipun proporsi relatif buah yang dikonsumsi agak bervariasi di antara spesies, sulit membayangkan bahwa perbedaan halus seperti itu sangat penting untuk memahami kelangkaan relatif tamarin. Untuk menekankan betapa langkanya tamarin, kita dapat membandingkannya dengan primata omnivora lainnya di komunitas. Dalam hal jumlah individu per kilometer persegi, peringkat mereka jauh di bawah dua capuchin, monyet tupai, dan monyet malam. Dan dalam hal biomassa, atau berat total individu yang menempati satu unit area habitat, setiap spesies tamarin hadir hanya seperdua puluh massa capuchin coklat atau sepersepuluh massa monyet tupai. Untuk mendapatkan perspektif lain, pertimbangkan persyaratan spasial tamarin. Tamarin sangat teritorial, dengan penuh semangat mengusir setiap penyusup yang mungkin tersesat di dalam batas-batas domain mereka yang ditentukan dengan tajam. Kelompok menginvestasikan sebagian besar waktu dan energi mereka untuk berpatroli di batas wilayah mereka, mengumumkan kehadiran mereka kepada tetangga mereka dengan teriakan melengking dan menyapu. Teritorial terpadu seperti itu agak luar biasa di antara primata, meskipun owa dan siamang Asia menunjukkannya, seperti halnya beberapa spesies Dunia Baru lainnya seperti titi dan monyet malam. Monyet titi secara rutin hidup dalam wilayah seluas 6 hingga 2 hektar, dan monyet malam jarang bertahan lebih dari 10 hektar, tetapi kelompok tamarin secara rutin menempati 30 hingga 120 hektar. Yang paling mengejutkan tentang wilayah tamarin adalah ukurannya. Bandingkan ini dengan 1 hingga 2 hektar yang dibutuhkan oleh tupai abu-abu Amerika Utara biasa, mamalia nonteritorial dengan ukuran yang hampir sama. Sekelompok tamarin menggunakan ruang yang sama banyaknya dengan pasukan capuchin coklat, meskipun yang terakhir memiliki berat 15 kali lipat. Jadi, selain langka, tamarin membutuhkan ruang yang tampaknya benar-benar tidak proporsional dengan ukurannya.
Perhatian utama dari bacaan ini adalah untuk",2,2,78
23,873,EN,"Alternative energy sources are becoming increasingly attractive as the energy crisis becomes more severe. Solar heating systems, which use the sun's radiation as a source of energy, are a promising alternative energy source. Nuclear power plants are already in operation in several parts of the country. Government and private industry are even investigating the possibility of capturing the power of ocean waves and tides for conversion into usable energy. Coal is once again becoming an acceptable fuel as the nation searches for solutions to the energy shortage. Even garbage is seen as a potential source of energy. In some communities, garbage is burned to heat buildings and light streets. 

Which of the following statements is TRUE about alternative sources of energy?",1,2,81
23,864,EN,"Tetris, one of the world's most popular games is thirty years old. Soviet scientist, Alexey Pajitnov, invented it in 1984. A few years later, it made its way to the west where it was played on the legendary Commodore 64, the first Apple computers and the IBM-PC. Within a short time, it became popular around the world. In 1989 it was released to the Gameboy console. Tetris is the best-selling video game of all time, with 150 million copies sold since its first release. 
Tetris is very easy to play. The aim is to stack differently coloured and shaped blocks that fall down into a pit . You can rotate them in every direction and you get points when you have created a complete row of blocks, which then disappears. The goal of the game is to make horizontal lines full of blocks without any gaps between them. 
Pajitnov creates the game as a welcome distraction from everyday work, but Soviet authorities quickly banned the Tetris. Unlike many other software developers, the Tetris did not make the Soviet scientist rich. Private business was banned during the Communist era and Pajitnov had to give up the rights to the government. 
Tetris is still popular today. Even though its educational value is close to zero, people still keep coming back to play. Game developer Ubisoft has announced that it is releasing an ultimate version of Tetris in honour of the game's 30th birthday.

The best title of the above text is .... ",3,1,89
23,952,PM,"Jika g(x + 1) =2x-1 dan t (g(x+1)) =2x+4 , maka f(0) = ....",2,1,103
23,620,BI,"Pembekuan dimulai ketika keping-keping darah dan faktor-faktor lain dalam plasma darah kontak dengan permukaan yang tidak biasa, seperti pembuluh darah yang rusak atau terluka. Pada saat terjadi luka di permukaan tubuh, komponen darah, yaitu trombosit akan segera berkumpul mengerumuni bagian yang terluka dan akan menggumpal sehingga dapat menyumbat dan menutupi luka. Kulit yang terluka menyebabkan darah keluar dari pembuluh. Trombosit akan mengeluarkan zat (enzim) yang disebut trombokinase. Trombokinase akan masuk ke dalam plasma darah dan akan mengubah protrombin menjadi enzim aktif yang disebut trombin. Perubahan tersebut dipengaruhi ion kalsium (Ca2+) di dalam plasma darah. Protrombin adalah senyawa protein yang larut dalam darah yang mengandung globulin. Zat ini merupakan enzim belum aktif yang dibentuk oleh hati. Pembentukannya dibantu oleh vitamin K. Trombin yang terbentuk akan mengubah firbrinogen menjadi benang-benang fibrin. Terbentuknya benang-benang fibrin menyebabkan luka akan tertutup sehingga darah tidak mengalir keluar lagi.
Di dalam teks terdapat pernyataan ""Kulit yang terluka menyebabkan darah keluar dari pembuluh."" Berikut merupakan gagasan yang dapat menjelaskan pernyataan tersebut adalah.",2,3,26
24,729,BI,"(1) Baru-baru ini, sejumlah ilmuwan menemukan spesies tokek teranyar yang diberi nama jackie's day (Cnemaspis jackieii). (2) Nama ini terinspirasi dari tokoh bela diri yang sekaligus aktor tenar, Jackie Chan. (3) Penamaan ini disebabkan oleh kelincahan si tokek yang membuat para ilmuwan teringat akan sosok Jackie Chan yang gesit. (4) Selain kelincahannya, ada alasan lain yang mendasari penamaan tokek tersebut. (5) Penamaan yang menarik perhatian itu akan memudahkan pelestariannya karena orang-orang akan lebih mengenal spesies tersebut. 
(6) Jenis tokek ini pertama kali ditemukan oleh herpetolog di Pegunungan Ghats Barat, India. (7) Dari ciri-ciri fisiknya, Cnemaspis jackieii memiliki tubuh yang cukup kecil dengan ukuran 3-4 sentimeter. (8) Sebagai makhluk diurnal, tokek jenis ini mempunyai sepasang mata dengan pupil sirkular. (9) Hal ini berbeda dengan tokek nokturnal yang memiliki pupil irisan. 
(10) Saat penemuan itu, para ilmuwan tidak hanya menemukan spesies Cnemaspis jackieii, tetapi juga menemukan sebelas spesies lainnya. (11) Jenis-jenis tersebut juga memiliki nama yang tak kalah unik. (12) Contohnya adalah Cnemaspis balerion yang diambil dari laga ""Game of Thrones"", Cnemaspis smaug yang terinspirasi dari laga ""Lord of the Rings"", dan Cnemaspis galaxia yang tubuhnya mirip dengan galaksi dan bintang-bintang.
Paragraf 2 bacaan tersebut berfungsi untuk",0,0,88
24,962,PM,"Suatu kelompok belajar terdiri dari siswa laki-laki dan siswa perempuan. Salah satu siswa laki-laki bernama Edo dan salah satu siswa perempuan bernama Tari. Banyak teman laki-laki Edo di kelompok belajar tersebut sama dengan setengah dari banyak siswa perempuan. Banyak teman perempuan Tari di kelompok belajar tersebut satu lebihnya dari banyak siswa laki-laki.
Banyak cara memilih 2 orang siswa jika setidaknya terpilih 1 orang siswa laki-laki adalah ….",1,3,115
24,1012,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,91
24,1081,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",0,1,26
24,948,PM,"Banyak siswa kelas A adalah 30 dan kelas B adalah 20 siswa. Nilai rata-rata ujian Matematika kelas A lebih 10 dari kelas B. Jika rata-rata nilai ujian Matematika gabungan dari kelas A dan kelas B adalah 66, maka rata-rata nilai ujian Matematika kelas B adalah ....",1,1,77
24,977,PM,Akan dipilih pengurus inti kelas yang terdiri dari 5 murid. Peluang kelas memiliki satu atau dua murid laki-laki sebagai anggota pengurus inti adalah ….,0,2,64
24,660,BI,"Musibah yang menimpa Tarjono Slamet, 47, puluhan tahun silam membuatnya harus kehilangan kaki kiri. Pada 1990, dia bersama tiga rekan kerjanya di Perusahaan Listrik Negara (PLN) tersengat listrik saat memanjat sebuah trafo yang butuh diperbaiki. Itu adalah saat di mana ia kehilangan kaki kirinya. Tidak hanya kaki, semua jari tangannya beku dalam posisi menutup. Sejak saat itu hidupnya berubah drastis. Karena kondisi fisiknya yang tidak memungkinkan, ia dipindahkan ke bagian administrasi. Slamet pun memutuskan keluar dari pekerjaannya di Klaten, Jawa Tengah karena ia merasa pekerjaannya tidak sesuai dengan keahliannya. Kehilangan pekerjaan membuat Slamet harus pulang ke kampung halaman di Batang, Jawa Tengah. Kepulangannya disambut simpati. Akan tetapi, simpati itu juga dibuntuti oleh stigma negatif masyarakat sebagai seorang difabel. Seluruh anggota keluarga memberinya dukungan moral untuk menjalani program pengembangan keterampilan di Pusat Rehabilitasi Yakkum. Di sana, Slamet juga melakukan pemasangan kaki palsu. Sejak saat itu, terowongan kehidupannya yang gelap gulita sedikit demi sedikit mulai menemukan titik terang. Awalnya Slamet sempat dipercaya mengelola bisnis milik Pusat Rehabilitasi Yakkkum yang memberdayakan para difabel. Mulai dari produksi kerajinan kayu, kain, hingga kerajinan tangan dia pelajari sedalam-dalamnya. Berkat keuletannya, Slamet dikirim ke Auckland, Selandia Baru untuk mengikuti beasiswa kuliah di jurusan Kesejahteraan Sosial. Sepulangnya dari Auckland, pada 2003, ilmu bisnis, pemasaran dan penggalangan dana itu dia gunakan untuk merintis bisnisnya yang bernama CV Mandiri Craft. Dia mengajak 25 rekan difabel di Yakkum untuk merealisasikan ide bisnis mainan anak. Ada alasan tersendiri mengapa dia memilih berbisnis mainan anak. Mainan anak yang dibuatnya berbahan kayu berkualitas dengan cat antiracun sehingga aman untuk anak-anak. Beberapa mainan yang dibuatnya antara lain puzzle dan balok untuk Menyusun bangunan. Sebelum mendesain mainan, Slamet melakukan riset psikologi anak. Dua mainan tersebut dibuat untuk membantu anak melatih kesabaran dan ketelitian. Diadaptasi dari https://jogjapolitan.harianjogja.com/read/2020/09/15/511/1049837/kehilangan-kaki-kiri-tarjono-slamet-semangat-tularkan-makna-hidup
Jika ada anak usia produktif (15 tahun) yang memiliki keterbatasan fisik, seperti tunanetra dan tunadaksa, apakah saranmu untuknya selain bersekolah?",2,1,71
24,624,BI,"Pembekuan dimulai ketika keping-keping darah dan faktor-faktor lain dalam plasma darah kontak dengan permukaan yang tidak biasa, seperti pembuluh darah yang rusak atau terluka. Pada saat terjadi luka di permukaan tubuh, komponen darah, yaitu trombosit akan segera berkumpul mengerumuni bagian yang terluka dan akan menggumpal sehingga dapat menyumbat dan menutupi luka. Kulit yang terluka menyebabkan darah keluar dari pembuluh. Trombosit akan mengeluarkan zat (enzim) yang disebut trombokinase. Trombokinase akan masuk ke dalam plasma darah dan akan mengubah protrombin menjadi enzim aktif yang disebut trombin. Perubahan tersebut dipengaruhi ion kalsium (Ca2+) di dalam plasma darah. Protrombin adalah senyawa protein yang larut dalam darah yang mengandung globulin. Zat ini merupakan enzim belum aktif yang dibentuk oleh hati. Pembentukannya dibantu oleh vitamin K. Trombin yang terbentuk akan mengubah firbrinogen menjadi benang-benang fibrin. Terbentuknya benang-benang fibrin menyebabkan luka akan tertutup sehingga darah tidak mengalir keluar lagi.
Makna istilah komponen pada bacaan di atas adalah.",2,3,59
24,1027,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,75
24,634,BI,"Pengangguran struktural—pengangguran yang bertahan bahkan pada puncak pertumbuhan ekonomi—disebabkan oleh ketidakseimbangan antara jenis dan lokasi pekerjaan yang tersedia di satu sisi dan kualifikasi serta lokasi pekerja di sisi lain. Ketika ketidakseimbangan tersebut terjadi, kekurangan tenaga kerja dan pengangguran dapat terjadi, meskipun ada keseimbangan antara penawaran dan permintaan tenaga kerja dalam perekonomian secara keseluruhan. Karena perubahan teknologi cenderung menggusur beberapa pekerja, ini merupakan factor utama dalam menghasilkan pengangguran struktural. Sementara, kemajuan teknologi hampir selalu menghasilkan pergeseran permintaan untuk berbagai jenis pekerja. Hal itu tidak serta merta mengakibatkan pengangguran. Perubahan permintaan yang relatif kecil atau bertahap cenderung menyebabkan sedikit pengangguran. Di perusahaan individu atau bahkan di pasar tenaga kerja secara keseluruhan, ‘gesekan normal’ mungkin cukup untuk mengurangi jumlah tenaga kerja di pekerjaan yang terkena dampak. Namun, perubahan yang relatif besar atau cepat dapat menyebabkan masalah serius. Pekerja mungkin kehilangan pekerjaan mereka dan menemukan diri mereka tanpa keterampilan yang diperlukan untuk mendapatkan pekerjaan baru. Apakah perpindahan ini menyebabkan pengangguran struktural bergantung pada jumlah sumber daya sektor publik dan swasta yang dikhususkan untuk melatih ulang dan menempatkan para pekerja tersebut. Pekerja dapat didorong untuk pindah ke tempat yang ada pekerjaan, untuk mendidik kembali atau melatih kembali diri mereka sendiri, atau untuk pensiun. Selain itu, faktor lain yang memengaruhi pengangguran structural seperti pergerakan modal dapat dikendalikan. Meningkatnya pengangguran struktural, jika terjadi, mempersulit perekonomian untuk mencapai tingkat pengangguran rendah yang diinginkan bersama dengan tingkat inflasi yang rendah. Jika semakin banyak pekerja yang tidak memiliki keterampilan yang diperlukan untuk pekerjaan yang tersedia, peningkatan total permintaan tenaga kerja akan dengan cepat menimbulkan kekurangan pekerja berkualitas. Ketika upah para pekerja itu dinaikkan, biaya tenaga kerja dan harga juga naik. Fenomena ini mungkin merupakan factor penting dalam tren peningkatan yang diamati selama dua dekade terakhir, pengangguran dikombinasikan dengan inflasi. Kebijakan pemerintah telah memprioritaskan penurunan inflasi, namun upaya ini tetap menyebabkan pengangguran meningkat.
Menurut teks ini, pergeseran ke bawah yang kecil dalam permintaan tenaga kerja biasanya tidak akan menyebabkan pengangguran karena...",2,3,106
25,1192,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,72
25,627,BI,"Pendewaan sains alam, rekayasa, dan teknologi sebagai solusi pemungkas untuk segala masalah yang sering disebut techno-solutionism kerap membuat peneliti dan pembuat kebijakan gagal melihat faktor penting lain, seperti budaya, kesenjangan, hingga keadilan hukum di tengah masyarakat. Sebaliknya, seorang peneliti sosial yang abai terhadap teknologi dan kemajuan digital bisa jadi melewatkan berbagai metode yang berpotensi membuat risetnya lebih efektif, akurat, dan tidak bias. Mengingat hal ini, beberapa akademisi juga mendorong supaya peneliti dibekali dengan wawasan lintas disiplin sejak di bangku pendidikan tinggi. Steven D. Allison dan Tyrus Miller dari University of California-Irvine di Amerika Serikat menjelaskan bagaimana upaya penanganan krisis iklim adalah salah satu contoh pentingnya peneliti memiliki wawasan lintas disiplin. Menurut Allison dan Miller, banyak orang menganggap bahwa perubahan iklim adalah masalah sains yang hanyalah soal sistem fisika, biologi, dan teknis belaka Bahkan, meski dalam dua dekade ke depan kenaikan iklim bumi bisa melampaui 1,5 °C sejak revolusi industri dan menyebabkan bencana dahsyat bagi manusia, laporan terbaru panel PBB untuk perubahan iklim (IPCC) hanya membahas etika iklim, keadilan, sosial, dan nilai-nilai kemanusiaan tak lebih dari sepuluh halaman. Riset dari peneliti kebencanaan Erich Wolff dan Diego Ramirez-Loveling di Makassar menunjukkan bagaimana memahami kebudayaan lokal di Indonesia, seperti pola kehidupan bertetangga, bisa jadi kunci dalam merancang strategi mitigasi banjir. Sebaliknya, ada manfaat yang bisa didapat oleh peneliti sosial yang mendalami tentang teknik (engineering), teknologi, dan platform digital. Sementara itu, Roby Muhamad dari Universitas Indonesia mengatakan bahwa riset sosial kebanyakan menggunakan instrumen kualitatif dan survei daripada eksperimen. Hal ini terkadang membawa kelemahan, di antaranya adalah responden riset mereka bisa saja bias, berbohong, atau punya ingatan yang lemah. Ia mengatakan bahwa teknologi digital bisa menambal beberapa kekurangan ini. Berkaca pada pentingnya hal tersebut, Anto Mohsin dari Northwestern University menegaskan pentingnya pendidikan tinggi di Indonesia menerapkan kurikulum lintas disiplin, biasanya populer disebut liberal arts di AS. Liberal arts bisa meliputi ilmu-ilmu humaniora, sosial, sains, dan seni. Anto Watch Solution mencontohkan bahwa pada saat ia berkuliah program $1 jurusan teknik mekanika di City College of New York (CCNY), ia harus mengambil beberapa mata kuliah, seperti ilmu politik, sejarah, sastra, dan seni sebagai syarat kelulusan. Ini juga berlaku sebaliknya bagi mahasiswa dari fakultas ilmu sosial. Kurikulum liberal arts, menurut sosiolog Siti Kusujiarti yang mengajar di AS, melatih mahasiswa untuk berpikir holistik, sistemik, dan mendasar. Pendidikan ini mengajarkan bahwa ilmu pengetahuan tidak berkembang di ruang hampa dan berkaitan erat dengan konteks sosial dan kultural. Dikutip dari theconversation.com (dengan modifikasi)
Manakah pernyataan di bawah ini yang tepat mengenai pendapat Anto Mohsin? ",0,1,84
25,1093,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,83
25,603,BI,"Untuk kali pertama, ilmuwan telah menemukan bukti fisik opal di Mars. Jejak yang terdapat pada batu sebelumnya yang ditemukan di dalam meteorit Mars dapat membantu misi eksplorasi di masa depan untuk menentukan wilayah yang mungkin menyimpan bukti adanya tanda-tanda kehidupan di planet Merah tersebut. Opal itu ditemukan dalam pecahan meteorit Nakhla seberat 1,7 gram, meteorit yang dipasok oleh Natural History Museum di London. Meteorit Nakhla sendiri jatuh di Nakhla, Mesir, pada tahun 1911. Tim peneliti yang berasal dari University of Glasgow mengidentifikasi ciri dari batu permata itu sebagai batu permata berwarna oranye terang, kuning, dan merah. Profesor Martin Lee selaku ketua penelitian ini menjelaskan bahwa penemuan batu opal ini sangat penting bagi perkembangan penelitian Mars. ""Ini kali pertama ada benda dari Mars di Bumi yang mengandung opal,"" jelasnya kepada phys.org. Penemuan batu opal asal Mars diklaim sebagai pencapaian besar. Itu terjadi karena batu opal diketahui bisa menyimpan fosil makhluk hidup dan biasa terbentuk di sekitar sumber air panas yang digemari mikroba. Layaknya di Bumi, batu opal terbentuk di sekitar sumber air panas. Dalam situasi itu, akan hidup mikroba. Batuan opal biasanya menangkap dan mengurung mikroba selama jutaan. tahun. ""Jika memang ada mikroba di Mars, bisa jadi mereka terperangkap di dalam batu opal ini,"" harap Lee. Dikutip dari: nationalgeographic.grid.id
Pernyataan yang sesuai dengan informasi dalam bacaan tersebut adalah, kecuali",0,3,101
